"Unfall mit Schwerverletzten";"Bern / Berne";"Nebenstrasse";"Ausserorts";69;58
"Unfall mit Schwerverletzten";"Bern / Berne";"Nebenstrasse";"Innerorts";124;149
"Unfall mit Schwerverletzten";"Bern / Berne";"Andere";"Ausserorts";9;9
"Unfall mit Schwerverletzten";"Bern / Berne";"Andere";"Innerorts";21;17
"Unfall mit Schwerverletzten";"Luzern";"Autobahn";"Ausserorts";6;4
"Unfall mit Schwerverletzten";"Luzern";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Luzern";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Luzern";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Luzern";"Autostrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Luzern";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Luzern";"Hauptstrasse";"Ausserorts";27;31
"Unfall mit Schwerverletzten";"Luzern";"Hauptstrasse";"Innerorts";60;46
"Unfall mit Schwerverletzten";"Luzern";"Nebenstrasse";"Ausserorts";44;34
"Unfall mit Schwerverletzten";"Luzern";"Nebenstrasse";"Innerorts";72;51
"Unfall mit Schwerverletzten";"Luzern";"Andere";"Ausserorts";1;4
"Unfall mit Schwerverletzten";"Luzern";"Andere";"Innerorts";10;8
"Unfall mit Schwerverletzten";"Uri";"Autobahn";"Ausserorts";3;4
"Unfall mit Schwerverletzten";"Uri";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Uri";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Uri";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Uri";"Autostrasse";"Ausserorts";0;1
"Unfall mit Schwerverletzten";"Uri";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Uri";"Hauptstrasse";"Ausserorts";19;13
"Unfall mit Schwerverletzten";"Uri";"Hauptstrasse";"Innerorts";5;1
"Unfall mit Schwerverletzten";"Uri";"Nebenstrasse";"Ausserorts";6;6
"Unfall mit Schwerverletzten";"Uri";"Nebenstrasse";"Innerorts";1;4
"Unfall mit Schwerverletzten";"Uri";"Andere";"Ausserorts";1;0
"Unfall mit Schwerverletzten";"Uri";"Andere";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Schwyz";"Autobahn";"Ausserorts";4;3
"Unfall mit Schwerverletzten";"Schwyz";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Schwyz";"Autobahnnebenanlage";"Ausserorts";1;0
"Unfall mit Schwerverletzten";"Schwyz";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Schwyz";"Autostrasse";"Ausserorts";1;0
"Unfall mit Schwerverletzten";"Schwyz";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Schwyz";"Hauptstrasse";"Ausserorts";23;11
"Unfall mit Schwerverletzten";"Schwyz";"Hauptstrasse";"Innerorts";15;14
"Unfall mit Schwerverletzten";"Schwyz";"Nebenstrasse";"Ausserorts";10;9
"Unfall mit Schwerverletzten";"Schwyz";"Nebenstrasse";"Innerorts";9;2
"Unfall mit Schwerverletzten";"Schwyz";"Andere";"Ausserorts";1;1
"Unfall mit Schwerverletzten";"Schwyz";"Andere";"Innerorts";2;2
"Unfall mit Schwerverletzten";"Obwalden";"Autobahn";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Obwalden";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Obwalden";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Obwalden";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Obwalden";"Autostrasse";"Ausserorts";1;2
"Unfall mit Schwerverletzten";"Obwalden";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Obwalden";"Hauptstrasse";"Ausserorts";4;5
"Unfall mit Schwerverletzten";"Obwalden";"Hauptstrasse";"Innerorts";1;1
"Unfall mit Schwerverletzten";"Obwalden";"Nebenstrasse";"Ausserorts";5;7
"Unfall mit Schwerverletzten";"Obwalden";"Nebenstrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Obwalden";"Andere";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Obwalden";"Andere";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Nidwalden";"Autobahn";"Ausserorts";0;1
"Unfall mit Schwerverletzten";"Nidwalden";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Nidwalden";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Nidwalden";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Nidwalden";"Autostrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Nidwalden";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Nidwalden";"Hauptstrasse";"Ausserorts";9;8
"Unfall mit Schwerverletzten";"Nidwalden";"Hauptstrasse";"Innerorts";7;8
"Unfall mit Schwerverletzten";"Nidwalden";"Nebenstrasse";"Ausserorts";7;3
"Unfall mit Schwerverletzten";"Nidwalden";"Nebenstrasse";"Innerorts";6;8
"Unfall mit Schwerverletzten";"Nidwalden";"Andere";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Nidwalden";"Andere";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Glarus";"Autobahn";"Ausserorts";2;2
"Unfall mit Schwerverletzten";"Glarus";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Glarus";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Glarus";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Glarus";"Autostrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Glarus";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Glarus";"Hauptstrasse";"Ausserorts";5;7
"Unfall mit Schwerverletzten";"Glarus";"Hauptstrasse";"Innerorts";5;5
"Unfall mit Schwerverletzten";"Glarus";"Nebenstrasse";"Ausserorts";2;1
"Unfall mit Schwerverletzten";"Glarus";"Nebenstrasse";"Innerorts";7;3
"Unfall mit Schwerverletzten";"Glarus";"Andere";"Ausserorts";1;0
"Unfall mit Schwerverletzten";"Glarus";"Andere";"Innerorts";0;1
"Unfall mit Schwerverletzten";"Zug";"Autobahn";"Ausserorts";1;1
"Unfall mit Schwerverletzten";"Zug";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Zug";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Zug";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Zug";"Autostrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Zug";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Zug";"Hauptstrasse";"Ausserorts";6;5
"Unfall mit Schwerverletzten";"Zug";"Hauptstrasse";"Innerorts";16;14
"Unfall mit Schwerverletzten";"Zug";"Nebenstrasse";"Ausserorts";12;11
"Unfall mit Schwerverletzten";"Zug";"Nebenstrasse";"Innerorts";25;24
"Unfall mit Schwerverletzten";"Zug";"Andere";"Ausserorts";2;2
"Unfall mit Schwerverletzten";"Zug";"Andere";"Innerorts";5;7
"Unfall mit Schwerverletzten";"Fribourg / Freiburg";"Autobahn";"Ausserorts";4;4
"Unfall mit Schwerverletzten";"Fribourg / Freiburg";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Fribourg / Freiburg";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Fribourg / Freiburg";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Fribourg / Freiburg";"Autostrasse";"Ausserorts";1;0
"Unfall mit Schwerverletzten";"Fribourg / Freiburg";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Fribourg / Freiburg";"Hauptstrasse";"Ausserorts";35;41
"Unfall mit Schwerverletzten";"Fribourg / Freiburg";"Hauptstrasse";"Innerorts";37;36
"Unfall mit Schwerverletzten";"Fribourg / Freiburg";"Nebenstrasse";"Ausserorts";17;17
"Unfall mit Schwerverletzten";"Fribourg / Freiburg";"Nebenstrasse";"Innerorts";23;26
"Unfall mit Schwerverletzten";"Fribourg / Freiburg";"Andere";"Ausserorts";0;1
"Unfall mit Schwerverletzten";"Fribourg / Freiburg";"Andere";"Innerorts";7;4
"Unfall mit Schwerverletzten";"Solothurn";"Autobahn";"Ausserorts";2;9
"Unfall mit Schwerverletzten";"Solothurn";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Solothurn";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Solothurn";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Solothurn";"Autostrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Solothurn";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Solothurn";"Hauptstrasse";"Ausserorts";11;12
"Unfall mit Schwerverletzten";"Solothurn";"Hauptstrasse";"Innerorts";31;28
"Unfall mit Schwerverletzten";"Solothurn";"Nebenstrasse";"Ausserorts";13;7
"Unfall mit Schwerverletzten";"Solothurn";"Nebenstrasse";"Innerorts";26;16
"Unfall mit Schwerverletzten";"Solothurn";"Andere";"Ausserorts";3;2
"Unfall mit Schwerverletzten";"Solothurn";"Andere";"Innerorts";3;1
"Unfall mit Schwerverletzten";"Basel-Stadt";"Autobahn";"Ausserorts";4;1
"Unfall mit Schwerverletzten";"Basel-Stadt";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Basel-Stadt";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Basel-Stadt";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Basel-Stadt";"Autostrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Basel-Stadt";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Basel-Stadt";"Hauptstrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Basel-Stadt";"Hauptstrasse";"Innerorts";19;18
"Unfall mit Schwerverletzten";"Basel-Stadt";"Nebenstrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Basel-Stadt";"Nebenstrasse";"Innerorts";70;75
"Unfall mit Schwerverletzten";"Basel-Stadt";"Andere";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Basel-Stadt";"Andere";"Innerorts";2;1
"Unfall mit Schwerverletzten";"Basel-Landschaft";"Autobahn";"Ausserorts";1;5
"Unfall mit Schwerverletzten";"Basel-Landschaft";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Basel-Landschaft";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Basel-Landschaft";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Basel-Landschaft";"Autostrasse";"Ausserorts";0;2
"Unfall mit Schwerverletzten";"Basel-Landschaft";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Basel-Landschaft";"Hauptstrasse";"Ausserorts";7;4
"Unfall mit Schwerverletzten";"Basel-Landschaft";"Hauptstrasse";"Innerorts";25;28
"Unfall mit Schwerverletzten";"Basel-Landschaft";"Nebenstrasse";"Ausserorts";12;8
"Unfall mit Schwerverletzten";"Basel-Landschaft";"Nebenstrasse";"Innerorts";20;19
"Unfall mit Schwerverletzten";"Basel-Landschaft";"Andere";"Ausserorts";1;0
"Unfall mit Schwerverletzten";"Basel-Landschaft";"Andere";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Schaffhausen";"Autobahn";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Schaffhausen";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Schaffhausen";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Schaffhausen";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Schaffhausen";"Autostrasse";"Ausserorts";2;0
"Unfall mit Schwerverletzten";"Schaffhausen";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Schaffhausen";"Hauptstrasse";"Ausserorts";8;3
"Unfall mit Schwerverletzten";"Schaffhausen";"Hauptstrasse";"Innerorts";12;6
"Unfall mit Schwerverletzten";"Schaffhausen";"Nebenstrasse";"Ausserorts";5;5
"Unfall mit Schwerverletzten";"Schaffhausen";"Nebenstrasse";"Innerorts";22;25
"Unfall mit Schwerverletzten";"Schaffhausen";"Andere";"Ausserorts";0;1
"Unfall mit Schwerverletzten";"Schaffhausen";"Andere";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Ausserrhoden";"Autobahn";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Ausserrhoden";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Ausserrhoden";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Ausserrhoden";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Ausserrhoden";"Autostrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Ausserrhoden";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Ausserrhoden";"Hauptstrasse";"Ausserorts";5;9
"Unfall mit Schwerverletzten";"Appenzell-Ausserrhoden";"Hauptstrasse";"Innerorts";8;9
"Unfall mit Schwerverletzten";"Appenzell-Ausserrhoden";"Nebenstrasse";"Ausserorts";5;7
"Unfall mit Schwerverletzten";"Appenzell-Ausserrhoden";"Nebenstrasse";"Innerorts";6;1
"Unfall mit Schwerverletzten";"Appenzell-Ausserrhoden";"Andere";"Ausserorts";0;2
"Unfall mit Schwerverletzten";"Appenzell-Ausserrhoden";"Andere";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Innerrhoden";"Autobahn";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Innerrhoden";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Innerrhoden";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Innerrhoden";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Innerrhoden";"Autostrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Innerrhoden";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Innerrhoden";"Hauptstrasse";"Ausserorts";4;2
"Unfall mit Schwerverletzten";"Appenzell-Innerrhoden";"Hauptstrasse";"Innerorts";1;1
"Unfall mit Schwerverletzten";"Appenzell-Innerrhoden";"Nebenstrasse";"Ausserorts";5;2
"Unfall mit Schwerverletzten";"Appenzell-Innerrhoden";"Nebenstrasse";"Innerorts";3;1
"Unfall mit Schwerverletzten";"Appenzell-Innerrhoden";"Andere";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Appenzell-Innerrhoden";"Andere";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Sankt Gallen";"Autobahn";"Ausserorts";4;6
"Unfall mit Schwerverletzten";"Sankt Gallen";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Sankt Gallen";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Sankt Gallen";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Sankt Gallen";"Autostrasse";"Ausserorts";2;0
"Unfall mit Schwerverletzten";"Sankt Gallen";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Sankt Gallen";"Hauptstrasse";"Ausserorts";37;42
"Unfall mit Schwerverletzten";"Sankt Gallen";"Hauptstrasse";"Innerorts";63;81
"Unfall mit Schwerverletzten";"Sankt Gallen";"Nebenstrasse";"Ausserorts";27;24
"Unfall mit Schwerverletzten";"Sankt Gallen";"Nebenstrasse";"Innerorts";58;56
"Unfall mit Schwerverletzten";"Sankt Gallen";"Andere";"Ausserorts";4;2
"Unfall mit Schwerverletzten";"Sankt Gallen";"Andere";"Innerorts";11;10
"Unfall mit Schwerverletzten";"Graubünden / Grigioni / Grischun";"Autobahn";"Ausserorts";2;1
"Unfall mit Schwerverletzten";"Graubünden / Grigioni / Grischun";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Graubünden / Grigioni / Grischun";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Graubünden / Grigioni / Grischun";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Graubünden / Grigioni / Grischun";"Autostrasse";"Ausserorts";2;1
"Unfall mit Schwerverletzten";"Graubünden / Grigioni / Grischun";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Graubünden / Grigioni / Grischun";"Hauptstrasse";"Ausserorts";22;36
"Unfall mit Schwerverletzten";"Graubünden / Grigioni / Grischun";"Hauptstrasse";"Innerorts";6;7
"Unfall mit Schwerverletzten";"Graubünden / Grigioni / Grischun";"Nebenstrasse";"Ausserorts";8;6
"Unfall mit Schwerverletzten";"Graubünden / Grigioni / Grischun";"Nebenstrasse";"Innerorts";15;18
"Unfall mit Schwerverletzten";"Graubünden / Grigioni / Grischun";"Andere";"Ausserorts";4;3
"Unfall mit Schwerverletzten";"Graubünden / Grigioni / Grischun";"Andere";"Innerorts";1;5
"Unfall mit Schwerverletzten";"Aargau";"Autobahn";"Ausserorts";3;6
"Unfall mit Schwerverletzten";"Aargau";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Aargau";"Autobahnnebenanlage";"Ausserorts";0;1
"Unfall mit Schwerverletzten";"Aargau";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Aargau";"Autostrasse";"Ausserorts";0;1
"Unfall mit Schwerverletzten";"Aargau";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Aargau";"Hauptstrasse";"Ausserorts";30;21
"Unfall mit Schwerverletzten";"Aargau";"Hauptstrasse";"Innerorts";67;68
"Unfall mit Schwerverletzten";"Aargau";"Nebenstrasse";"Ausserorts";36;31
"Unfall mit Schwerverletzten";"Aargau";"Nebenstrasse";"Innerorts";67;73
"Unfall mit Schwerverletzten";"Aargau";"Andere";"Ausserorts";15;10
"Unfall mit Schwerverletzten";"Aargau";"Andere";"Innerorts";15;17
"Unfall mit Schwerverletzten";"Thurgau";"Autobahn";"Ausserorts";2;1
"Unfall mit Schwerverletzten";"Thurgau";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Thurgau";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Thurgau";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Thurgau";"Autostrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Thurgau";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Thurgau";"Hauptstrasse";"Ausserorts";13;27
"Unfall mit Schwerverletzten";"Thurgau";"Hauptstrasse";"Innerorts";42;58
"Unfall mit Schwerverletzten";"Thurgau";"Nebenstrasse";"Ausserorts";32;16
"Unfall mit Schwerverletzten";"Thurgau";"Nebenstrasse";"Innerorts";40;36
"Unfall mit Schwerverletzten";"Thurgau";"Andere";"Ausserorts";0;3
"Unfall mit Schwerverletzten";"Thurgau";"Andere";"Innerorts";4;7
"Unfall mit Schwerverletzten";"Ticino";"Autobahn";"Ausserorts";6;8
"Unfall mit Schwerverletzten";"Ticino";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Ticino";"Autobahnnebenanlage";"Ausserorts";0;1
"Unfall mit Schwerverletzten";"Ticino";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Ticino";"Autostrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Ticino";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Ticino";"Hauptstrasse";"Ausserorts";33;19
"Unfall mit Schwerverletzten";"Ticino";"Hauptstrasse";"Innerorts";41;44
"Unfall mit Schwerverletzten";"Ticino";"Nebenstrasse";"Ausserorts";17;18
"Unfall mit Schwerverletzten";"Ticino";"Nebenstrasse";"Innerorts";50;60
"Unfall mit Schwerverletzten";"Ticino";"Andere";"Ausserorts";4;0
"Unfall mit Schwerverletzten";"Ticino";"Andere";"Innerorts";7;5
"Unfall mit Schwerverletzten";"Vaud";"Autobahn";"Ausserorts";19;34
"Unfall mit Schwerverletzten";"Vaud";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Vaud";"Autobahnnebenanlage";"Ausserorts";2;1
"Unfall mit Schwerverletzten";"Vaud";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Vaud";"Autostrasse";"Ausserorts";1;0
"Unfall mit Schwerverletzten";"Vaud";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Vaud";"Hauptstrasse";"Ausserorts";95;107
"Unfall mit Schwerverletzten";"Vaud";"Hauptstrasse";"Innerorts";51;60
"Unfall mit Schwerverletzten";"Vaud";"Nebenstrasse";"Ausserorts";33;45
"Unfall mit Schwerverletzten";"Vaud";"Nebenstrasse";"Innerorts";71;70
"Unfall mit Schwerverletzten";"Vaud";"Andere";"Ausserorts";4;4
"Unfall mit Schwerverletzten";"Vaud";"Andere";"Innerorts";12;5
"Unfall mit Schwerverletzten";"Valais / Wallis";"Autobahn";"Ausserorts";4;7
"Unfall mit Schwerverletzten";"Valais / Wallis";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Valais / Wallis";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Valais / Wallis";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Valais / Wallis";"Autostrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Valais / Wallis";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Valais / Wallis";"Hauptstrasse";"Ausserorts";40;39
"Unfall mit Schwerverletzten";"Valais / Wallis";"Hauptstrasse";"Innerorts";25;24
"Unfall mit Schwerverletzten";"Valais / Wallis";"Nebenstrasse";"Ausserorts";33;26
"Unfall mit Schwerverletzten";"Valais / Wallis";"Nebenstrasse";"Innerorts";45;30
"Unfall mit Schwerverletzten";"Valais / Wallis";"Andere";"Ausserorts";12;4
"Unfall mit Schwerverletzten";"Valais / Wallis";"Andere";"Innerorts";5;4
"Unfall mit Schwerverletzten";"Neuchâtel";"Autobahn";"Ausserorts";1;4
"Unfall mit Schwerverletzten";"Neuchâtel";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Neuchâtel";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Neuchâtel";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Neuchâtel";"Autostrasse";"Ausserorts";0;1
"Unfall mit Schwerverletzten";"Neuchâtel";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Neuchâtel";"Hauptstrasse";"Ausserorts";8;27
"Unfall mit Schwerverletzten";"Neuchâtel";"Hauptstrasse";"Innerorts";11;17
"Unfall mit Schwerverletzten";"Neuchâtel";"Nebenstrasse";"Ausserorts";7;1
"Unfall mit Schwerverletzten";"Neuchâtel";"Nebenstrasse";"Innerorts";9;10
"Unfall mit Schwerverletzten";"Neuchâtel";"Andere";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Neuchâtel";"Andere";"Innerorts";2;2
"Unfall mit Schwerverletzten";"Genève";"Autobahn";"Ausserorts";5;4
"Unfall mit Schwerverletzten";"Genève";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Genève";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Genève";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Genève";"Autostrasse";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Genève";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Genève";"Hauptstrasse";"Ausserorts";52;47
"Unfall mit Schwerverletzten";"Genève";"Hauptstrasse";"Innerorts";185;215
"Unfall mit Schwerverletzten";"Genève";"Nebenstrasse";"Ausserorts";7;4
"Unfall mit Schwerverletzten";"Genève";"Nebenstrasse";"Innerorts";47;87
"Unfall mit Schwerverletzten";"Genève";"Andere";"Ausserorts";1;1
"Unfall mit Schwerverletzten";"Genève";"Andere";"Innerorts";14;19
"Unfall mit Schwerverletzten";"Jura";"Autobahn";"Ausserorts";0;1
"Unfall mit Schwerverletzten";"Jura";"Autobahn";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Jura";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Schwerverletzten";"Jura";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Jura";"Autostrasse";"Ausserorts";0;1
"Unfall mit Schwerverletzten";"Jura";"Autostrasse";"Innerorts";0;0
"Unfall mit Schwerverletzten";"Jura";"Hauptstrasse";"Ausserorts";13;16
"Unfall mit Schwerverletzten";"Jura";"Hauptstrasse";"Innerorts";10;7
"Unfall mit Schwerverletzten";"Jura";"Nebenstrasse";"Ausserorts";4;8
"Unfall mit Schwerverletzten";"Jura";"Nebenstrasse";"Innerorts";7;9
"Unfall mit Schwerverletzten";"Jura";"Andere";"Ausserorts";1;1
"Unfall mit Schwerverletzten";"Jura";"Andere";"Innerorts";1;1
"Unfall mit Leichtverletzten";"Zürich";"Autobahn";"Ausserorts";199;236
"Unfall mit Leichtverletzten";"Zürich";"Autobahn";"Innerorts";0;0
"Unfall mit Leichtverletzten";"Zürich";"Autobahnnebenanlage";"Ausserorts";0;0
"Unfall mit Leichtverletzten";"Zürich";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Leichtverletzten";"Zürich";"Autostrasse";"Ausserorts";14;6
"Unfall mit Leichtverletzten";"Zürich";"Autostrasse";"Innerorts";0;0
"Unfall mit Leichtverletzten";"Zürich";"Hauptstrasse";"Ausserorts";137;163
"Unfall mit Leichtverletzten";"Zürich";"Hauptstrasse";"Innerorts";793;721
"Unfall mit Leichtverletzten";"Zürich";"Nebenstrasse";"Ausserorts";227;178
"Unfall mit Leichtverletzten";"Zürich";"Nebenstrasse";"Innerorts";1412;1334
"Unfall mit Leichtverletzten";"Zürich";"Andere";"Ausserorts";6;9
"Unfall mit Leichtverletzten";"Zürich";"Andere";"Innerorts";93;90
"Unfall mit Leichtverletzten";"Bern / Berne";"Autobahn";"Ausserorts";166;196
"Unfall mit Leichtverletzten";"Bern / Berne";"Autobahn";"Innerorts";0;0
"Unfall mit Leichtverletzten";"Bern / Berne";"Autobahnnebenanlage";"Ausserorts";1;0
"Unfall mit Leichtverletzten";"Bern / Berne";"Autobahnnebenanlage";"Innerorts";0;0
"Unfall mit Leichtverletzten";"Bern / Berne";"Autostrasse";"Ausserorts";15;27
"Unfall mit Leichtverletzten";"Bern / Berne";"Autostrasse";"Innerorts";0;0
"Unfall mit Leichtverletzten";"Bern / Berne";"Hauptstrasse";"Ausserorts";319;285
